Urban,Pop2010,OHU2010,PovertyRate,MedianFamilyIncome,TractLOWI,LA1and10
0,3709,1559,16.4,49103.0,1854.0,0
0,5041,2025,19.3,57112.0,2056.0,0
1,4686,1998,22.4,46011.0,2041.0,1
0,3882,1562,16.8,52000.0,1649.0,0
0,5625,2279,19.5,45493.0,2870.0,0
0,4126,1722,13.2,46684.0,1701.0,0
1,3358,1326,23.9,46696.0,1395.0,1
1,4641,1975,13.5,64604.0,1552.0,1
0,5986,2496,20.9,52857.0,2908.0,0
1,4212,1737,14.9,74135.0,1464.0,1
0,3521,1484,13.9,53021.0,1432.0,0
0,5142,2001,27.7,41128.0,2272.0,0
0,2904,1179,26.7,42273.0,1241.0,0
0,2811,1009,3.4,60910.0,736.0,0
0,1739,701,25.2,53013.0,678.0,0
1,4663,1867,25.8,53362.0,2032.0,1
1,2926,1188,18.9,36429.0,1685.0,0
1,4059,1632,22.0,48600.0,1654.0,1
0,2589,1062,18.7,55691.0,1050.0,1
0,2778,1154,10.2,57734.0,1052.0,0
0,3712,1492,25.6,52434.0,1610.0,0
0,5490,2136,16.4,57260.0,2137.0,1
0,7198,2934,12.7,59293.0,2648.0,0
0,4636,1910,35.1,34922.0,2437.0,0
0,3955,1598,21.4,43723.0,1774.0,0
0,4389,2038,19.3,49911.0,1672.0,1
0,2796,1170,20.8,50938.0,1291.0,1
0,1831,711,10.0,46429.0,568.0,0
1,3500,1377,37.6,33675.0,2491.0,1
1,2118,939,38.0,41176.0,1118.0,1
1,5129,2330,11.4,57774.0,2049.0,1
0,7898,3124,15.3,64063.0,2738.0,0
0,2320,989,15.2,45098.0,1055.0,0
0,2349,926,22.3,41842.0,1230.0,0
0,5528,2034,15.2,49269.0,2254.0,0
0,6969,2596,23.2,51081.0,3383.0,0
0,2970,1176,17.9,63042.0,1277.0,0
0,4742,1888,14.8,52784.0,1793.0,0
0,2078,812,18.9,52321.0,793.0,0
0,2403,470,14.2,44196.0,461.0,1
0,3228,1269,9.9,55061.0,1211.0,0
0,2203,837,13.8,54107.0,777.0,0
0,2995,1243,23.5,48242.0,1547.0,0
0,5399,2108,21.0,51360.0,2110.0,0
0,1897,810,22.7,52333.0,833.0,0
1,5599,2287,13.7,56591.0,2152.0,1
0,2582,1032,22.7,44598.0,1050.0,1
0,3061,1217,13.2,70458.0,814.0,0
0,1894,840,16.7,53125.0,675.0,0
0,2294,956,20.4,43824.0,1326.0,0
0,5448,2185,15.0,53750.0,2155.0,0
0,2002,808,33.0,36000.0,1188.0,0
0,6991,2734,15.6,53125.0,3343.0,0
0,4751,1844,16.6,55219.0,1825.0,0
1,7239,2581,21.5,50338.0,2408.0,1
0,3723,1423,18.3,63382.0,1473.0,0
0,5373,2039,17.6,46274.0,2295.0,0
0,4696,1874,13.3,56653.0,2358.0,0
1,7196,2771,10.0,60691.0,2442.0,1
0,7086,2757,8.8,59163.0,2380.0,0
0,4352,1841,7.5,60566.0,1109.0,0
0,1018,449,18.7,40652.0,430.0,0
0,4161,1095,19.4,43792.0,1196.0,1
0,2446,1092,9.8,61875.0,619.0,0
0,5743,2482,25.1,38609.0,3137.0,0
0,4876,2077,30.3,35923.0,2814.0,0
1,1605,984,29.8,113750.0,1021.0,1
1,3413,1353,55.5,28667.0,2798.0,1
1,1755,12,0.0,,0.0,0
1,4214,226,66.4,,476.0,0
1,2761,1025,63.4,18650.0,2346.0,0
1,3419,1395,25.6,43750.0,1669.0,0
1,2889,1506,20.2,50400.0,1240.0,0
1,2560,1197,20.3,48984.0,1204.0,0
1,2291,1038,10.8,54811.0,781.0,1
1,1594,633,38.6,32586.0,903.0,1
1,3172,1318,43.9,21542.0,2103.0,1
1,2577,1062,36.6,27578.0,1927.0,1
1,3965,1697,22.9,52887.0,1622.0,1
1,3252,1563,30.0,52314.0,1891.0,0
1,3644,1521,37.9,31715.0,3079.0,0
1,2451,1047,41.2,24208.0,1823.0,1
1,2496,1036,39.1,25917.0,1748.0,1
1,4754,2016,46.1,24134.0,3407.0,1
1,3765,1520,52.3,23779.0,2623.0,1
1,4579,2180,22.2,41607.0,2910.0,1
1,2730,1179,19.2,53300.0,1121.0,1
1,3179,1435,30.4,28571.0,1932.0,0
1,2125,888,4.4,95179.0,289.0,1
1,3755,1749,8.7,68631.0,1151.0,1
1,4805,2081,34.7,54911.0,2421.0,1
1,2948,1495,18.8,69569.0,1123.0,0
1,4268,2183,27.5,57361.0,2270.0,1
1,3144,1324,7.4,63345.0,799.0,1
1,4173,1772,18.8,49656.0,1730.0,1
1,3019,1274,21.9,45625.0,1533.0,0
1,4313,2240,22.1,33802.0,2173.0,0
1,4160,1919,16.6,56111.0,1587.0,1
1,3168,1462,9.6,63156.0,883.0,1
1,2533,1096,16.3,57016.0,1163.0,0
1,4590,2037,3.4,112986.0,661.0,1
1,5043,2644,10.5,91750.0,1185.0,0
1,3527,1673,10.2,100313.0,1010.0,0
1,6400,3061,17.6,62681.0,2085.0,1
1,6384,2497,4.0,95167.0,979.0,1
1,5952,2183,6.8,90521.0,1642.0,1
1,2884,1138,11.2,63333.0,999.0,0
1,4733,2159,14.0,66855.0,1716.0,1
1,4955,2478,16.1,55446.0,1817.0,1
1,3971,1572,5.6,117056.0,518.0,1
1,2454,1070,2.2,115263.0,184.0,0
1,5149,2122,9.7,76100.0,1398.0,1
1,2835,1410,8.6,71681.0,907.0,1
1,4191,1740,28.6,43750.0,2213.0,1
1,3947,1701,11.4,67625.0,1332.0,0
1,5224,2255,19.3,54750.0,3202.0,1
1,5204,2374,6.5,72307.0,1174.0,1
1,3825,1756,12.8,60093.0,1574.0,1
1,6030,2367,2.6,89688.0,776.0,1
1,5693,1982,9.3,72454.0,1361.0,1
0,3511,1373,4.6,53601.0,956.0,0
0,4257,1738,2.9,71500.0,1482.0,0
0,3722,1451,10.8,67446.0,919.0,0
0,3474,1473,16.1,66944.0,1267.0,0
0,3246,1274,22.7,55625.0,1225.0,0
0,2723,1159,9.2,64531.0,884.0,0
0,3339,1167,15.7,45114.0,1367.0,0
0,4047,1597,10.2,73176.0,906.0,0
1,3374,1456,3.8,79141.0,552.0,1
0,2700,1151,10.8,66183.0,979.0,0
1,4626,1868,6.0,128036.0,591.0,1
1,5864,2773,8.3,78490.0,1267.0,1
1,3640,1485,5.9,117778.0,759.0,1
1,3270,1208,3.2,113125.0,340.0,1
1,3069,1110,0.0,113882.0,179.0,1
1,1913,682,2.8,106765.0,190.0,0
1,2057,804,8.1,166438.0,264.0,1
1,5513,1920,2.5,99677.0,647.0,1
1,8068,3072,2.9,122981.0,563.0,1
1,2635,1058,2.8,84803.0,396.0,0
1,2617,1050,9.8,116645.0,544.0,1
1,5232,2080,3.2,92077.0,809.0,1
1,4894,1936,5.8,110795.0,796.0,1
1,3656,1213,2.2,141771.0,254.0,1
1,2948,993,3.7,127063.0,323.0,1
1,4824,1617,2.7,150635.0,325.0,1
1,5633,2164,1.9,117989.0,440.0,1
1,3837,1507,9.8,105375.0,810.0,1
1,4858,1910,5.3,90391.0,1124.0,1
0,1919,816,10.6,108889.0,765.0,0
0,1671,617,7.4,106458.0,262.0,0
0,2970,1153,4.3,96600.0,538.0,0
1,4844,1774,7.2,77727.0,1099.0,1
1,3120,1318,4.4,78266.0,733.0,1
1,5978,2399,8.3,82151.0,1233.0,1
1,4297,1639,8.4,82574.0,749.0,1
0,5223,2088,15.6,67634.0,1469.0,0
1,5042,1979,13.2,67458.0,1311.0,1
1,5388,2011,10.9,68361.0,1678.0,1
1,5005,1907,5.5,80556.0,1091.0,1
1,5035,2093,3.6,65289.0,1383.0,1
1,4285,1612,7.3,103333.0,874.0,1
1,4779,1747,7.5,92303.0,900.0,1
1,3346,1376,13.0,66157.0,1170.0,1
1,5299,2110,22.2,53254.0,2641.0,1
0,3559,1308,12.3,68631.0,1343.0,0
0,2793,1085,9.4,56491.0,988.0,0
1,4207,1526,9.3,63221.0,1031.0,1
1,4611,1775,8.6,58077.0,1621.0,1
1,2837,1086,7.4,65000.0,806.0,1
0,3276,1326,7.6,79250.0,575.0,0
0,3251,1306,12.0,49034.0,1497.0,0
1,3101,1317,34.6,83875.0,1651.0,0
1,2975,1354,33.2,30450.0,2357.0,1
1,4415,2215,59.8,15714.0,3777.0,1
1,6649,2589,65.6,,5590.0,0
1,2664,1029,47.3,21295.0,2097.0,0
1,3673,1760,10.6,178141.0,522.0,1
0,5490,1342,29.2,47602.0,1139.0,0
0,2342,928,24.4,46375.0,1003.0,0
0,4026,613,10.0,50188.0,570.0,0
0,3637,1484,25.4,40222.0,1757.0,0
0,2838,1098,18.9,48667.0,1178.0,0
0,3193,1251,12.6,58211.0,1201.0,0
0,2443,922,10.2,57120.0,812.0,0
1,2727,1111,34.0,32476.0,1850.0,0
1,4152,1481,34.4,29213.0,2285.0,1
0,2520,912,19.2,56250.0,1057.0,0
0,2279,923,23.9,39792.0,1072.0,0
0,4511,1584,16.0,51578.0,1852.0,0
0,2464,947,16.4,47933.0,1147.0,1
0,5306,1714,36.1,44722.0,4225.0,0
0,5382,2391,21.5,48913.0,2298.0,0
0,3938,1608,3.7,63281.0,924.0,0
0,4336,1685,29.5,36575.0,2073.0,0
0,4277,1755,16.7,53945.0,1698.0,0
0,2202,901,18.7,46875.0,974.0,0
0,3841,1523,11.0,63147.0,1521.0,0
0,3607,1395,9.6,56621.0,1150.0,0
0,2005,772,13.3,50804.0,686.0,0
0,4529,1784,18.4,49840.0,1722.0,0
1,7632,2997,21.5,41453.0,3545.0,1
0,1740,708,7.1,54545.0,489.0,0
0,2352,924,9.0,61719.0,785.0,1
0,1816,721,9.0,75536.0,338.0,1
0,6492,2779,24.2,52522.0,2625.0,0
0,3692,1559,19.0,56458.0,1578.0,0
0,5003,1944,25.9,43950.0,1946.0,1
0,4898,1899,11.2,49421.0,2742.0,0
0,4036,1553,8.6,59676.0,1582.0,0
0,3332,1295,14.8,67167.0,1099.0,0
0,4729,1924,11.3,57679.0,2177.0,0
0,3496,1329,9.8,60463.0,1831.0,0
1,7604,2944,24.0,45600.0,4546.0,1
1,3332,1429,6.2,84500.0,556.0,1
0,6201,2404,6.4,70793.0,869.0,0
0,4719,1912,6.3,65574.0,1419.0,0
0,8664,4126,7.8,80250.0,1800.0,0
0,2358,910,17.5,59286.0,843.0,0
1,4447,1722,13.0,59608.0,1964.0,1
0,3006,1126,17.6,53141.0,1279.0,0
0,6976,2687,17.9,55482.0,2126.0,0
1,4655,1853,12.3,66193.0,1603.0,1
1,6007,2603,35.4,29718.0,4187.0,1
1,3328,1258,25.5,46926.0,1458.0,1
0,3617,1398,19.9,54431.0,1404.0,0
0,5204,2183,9.6,78156.0,1349.0,0
0,3865,1550,20.6,35761.0,2083.0,0
0,7196,2848,20.8,49365.0,2896.0,0
0,4146,1687,15.6,52411.0,1912.0,0
0,7272,2798,18.8,55497.0,3156.0,0
0,4218,1665,24.5,39837.0,1994.0,0
0,2202,853,21.2,50524.0,1123.0,0
0,3091,1128,23.3,37480.0,1477.0,0
0,1789,730,22.9,47404.0,992.0,0
1,7788,3152,23.8,47254.0,3629.0,1
0,3785,1500,15.6,49241.0,2117.0,0
0,3202,1298,11.3,58017.0,1138.0,0
0,4913,1875,26.1,35754.0,2491.0,0
0,5707,2140,8.1,62799.0,1424.0,0
1,7449,3014,23.1,33571.0,4580.0,1
0,4179,1532,12.3,67669.0,1390.0,0
1,3580,1413,18.8,63603.0,1353.0,1
1,6475,2837,32.1,41784.0,3331.0,0
1,4857,1906,23.6,45173.0,2029.0,1
1,3631,1392,31.6,38194.0,2526.0,1
1,4531,1427,45.8,22729.0,2568.0,1
1,2120,834,27.5,44766.0,992.0,1
1,2519,918,31.1,36146.0,1280.0,0
1,1741,604,54.5,21250.0,865.0,1
1,2342,981,46.1,27135.0,1576.0,0
1,2343,819,45.0,24643.0,1361.0,0
1,1065,405,55.2,14976.0,617.0,0
1,6139,2488,17.8,41062.0,2472.0,1
0,2047,811,13.0,65865.0,532.0,0
0,2203,898,11.9,69018.0,613.0,0
1,4779,1799,24.3,53738.0,2267.0,1
0,5890,2318,10.7,63302.0,1760.0,0
1,2362,988,11.4,84408.0,664.0,1
1,2898,1052,2.9,80543.0,612.0,0
1,3043,870,23.3,79063.0,735.0,1
1,9481,4188,12.0,70234.0,2315.0,1
1,5861,2201,17.5,64375.0,2008.0,1
0,2305,907,6.2,75478.0,408.0,0
0,1701,663,1.8,86071.0,175.0,0
1,5275,1738,5.6,131662.0,948.0,1
0,1620,645,13.1,60795.0,385.0,0
0,3241,1289,9.2,52813.0,920.0,1
0,4245,1682,8.4,58954.0,1343.0,0
0,3778,1480,12.4,60577.0,1220.0,0
0,6069,2406,23.0,50853.0,2077.0,0
0,4641,1933,14.5,57958.0,1688.0,0
0,5459,2202,13.5,63981.0,1755.0,0
1,5503,2253,25.6,47556.0,2621.0,1
0,2787,1129,17.8,61618.0,973.0,0
0,6801,2511,8.5,70707.0,2237.0,0
0,5460,2055,11.9,60918.0,1672.0,0
1,5699,2268,15.7,47544.0,2404.0,1
1,4215,1660,29.2,43484.0,2859.0,1
1,3934,1612,15.5,56190.0,1456.0,1
0,4508,1744,11.6,67556.0,1287.0,1
0,3528,1372,11.3,61600.0,1225.0,1
0,5685,2197,7.3,77031.0,1244.0,0
1,7235,2804,6.7,78318.0,2413.0,1
0,6092,2249,2.2,78872.0,780.0,0
0,2709,1007,2.6,83788.0,316.0,0
1,6084,2521,11.5,52002.0,2160.0,1
1,4652,1868,28.8,41964.0,2157.0,1
1,4722,1933,17.2,49823.0,2794.0,1
1,4553,1940,24.6,39301.0,2713.0,0
1,3433,1300,5.9,72045.0,718.0,1
1,6713,2477,23.4,51567.0,3250.0,1
0,3416,1264,9.5,57188.0,941.0,0
0,2719,1031,6.4,64306.0,858.0,0
0,6431,2527,24.0,45993.0,3465.0,0
1,4418,1895,7.6,86484.0,743.0,1
0,2661,1079,12.6,96017.0,729.0,0
0,5905,2199,7.4,63873.0,1248.0,0
0,3155,1293,16.9,49893.0,1041.0,0
0,4631,1825,17.3,53578.0,1593.0,0
0,3967,1568,16.7,55792.0,1610.0,0
0,7528,3114,13.0,55401.0,2699.0,0
0,8292,3098,21.1,42390.0,3638.0,0
0,4361,1830,20.8,55703.0,1955.0,0
0,7155,2876,21.0,45341.0,3481.0,0
1,8854,3442,20.8,56574.0,3623.0,1
0,3046,1230,21.1,37802.0,1839.0,0
0,5283,2121,18.8,43395.0,2439.0,0
1,1303,486,38.0,,304.0,1
1,1670,799,25.7,39808.0,759.0,0
1,5221,2049,27.7,47115.0,2382.0,1
1,3145,1279,37.2,37167.0,1898.0,0
1,4692,2271,16.3,51645.0,1904.0,1
1,2121,924,4.9,86111.0,370.0,1
1,2615,1339,10.2,66295.0,795.0,1
1,1382,587,24.0,56875.0,487.0,0
1,2958,862,45.3,21541.0,1313.0,1
1,2910,1141,30.3,34884.0,1443.0,1
1,4302,1601,13.6,46715.0,1844.0,0
1,3645,1237,17.2,54614.0,1216.0,1
1,2764,1048,19.2,40268.0,1083.0,0
1,7697,2710,21.2,49722.0,4217.0,1
1,2445,898,13.9,57500.0,1244.0,1
1,2172,761,19.8,44940.0,1033.0,1
1,3767,1445,19.5,49934.0,1850.0,1
1,7913,2836,16.4,58612.0,4464.0,1
1,4867,1971,21.7,53974.0,2740.0,1
0,3145,1053,11.4,57090.0,2272.0,0
1,4632,1658,11.1,57215.0,2270.0,1
1,2310,927,15.8,48321.0,1063.0,0
1,5755,1425,8.5,55516.0,1993.0,1
0,7322,2751,9.7,66944.0,2336.0,1
1,5495,2108,19.4,70517.0,2292.0,1
0,8091,2980,11.6,72445.0,2410.0,1
0,9818,3615,3.1,81561.0,1297.0,0
1,5840,2240,4.6,101765.0,1286.0,1
1,6465,2204,7.2,95417.0,703.0,1
1,2546,956,7.6,91354.0,385.0,1
1,8085,3052,9.4,89889.0,2584.0,1
0,1734,631,3.1,105365.0,401.0,0
1,4744,1736,14.9,65893.0,1858.0,1
1,7396,2509,8.9,69482.0,2580.0,1
1,4875,1677,7.6,54257.0,2872.0,1
1,5213,1946,4.6,66200.0,1728.0,1
1,5062,1976,17.0,63778.0,2472.0,1
1,5817,1985,12.0,72593.0,2498.0,1
0,397,0,0.0,,0.0,0
0,3846,1467,9.2,68964.0,1380.0,0
0,2516,1025,5.9,60313.0,750.0,0
0,3309,1301,26.2,39647.0,1661.0,1
0,3301,1326,16.2,53344.0,1554.0,1
0,6032,1451,17.4,51643.0,1764.0,0
0,4392,1711,28.6,42188.0,2419.0,0
0,4953,1903,21.0,56402.0,1858.0,0
0,4333,1862,26.2,57813.0,1781.0,0
0,2505,982,10.9,58611.0,709.0,0
0,2165,851,7.7,53902.0,871.0,0
0,3734,1521,17.7,52438.0,1666.0,0
0,4429,1754,21.4,49237.0,1862.0,0
0,2670,1098,17.6,42700.0,1107.0,0
0,4081,1714,41.2,33721.0,2445.0,0
1,4737,2035,27.9,61066.0,1923.0,1
0,1796,691,14.4,60921.0,673.0,0
0,1357,569,16.6,48106.0,488.0,0
0,1718,710,19.9,45690.0,801.0,0
0,1744,718,14.4,42862.0,743.0,0
0,4779,1915,13.6,55921.0,1661.0,0
0,3029,1267,18.7,50682.0,1483.0,0
0,2086,826,14.0,51326.0,986.0,0
0,6111,2380,18.0,49350.0,2602.0,0
0,2616,1004,20.2,46667.0,1197.0,0
0,3122,1252,34.7,42875.0,1682.0,1
0,4793,1908,27.5,50441.0,2337.0,0
0,5077,2177,17.2,48777.0,2186.0,0
0,1545,621,21.3,43289.0,671.0,1
0,2226,855,18.9,58438.0,864.0,0
0,5742,2246,9.1,51899.0,1881.0,0
0,3855,1483,14.6,53900.0,1708.0,0
0,3457,1448,26.2,43490.0,1611.0,0
1,5489,2070,29.4,48964.0,2852.0,1
1,9371,3681,15.8,61394.0,3512.0,1
0,2660,1069,11.1,56328.0,1075.0,0
1,6569,2892,37.3,32195.0,4130.0,1
1,2388,937,23.1,58214.0,953.0,1
1,3662,1700,17.7,72677.0,1599.0,1
1,2094,998,12.4,54808.0,846.0,0
1,3525,1443,19.1,62589.0,1427.0,0
1,3564,1534,25.1,34091.0,2013.0,0
1,5420,1668,44.2,39410.0,3097.0,1
1,6615,2547,17.8,58889.0,1922.0,1
0,3544,1379,13.3,58443.0,1342.0,0
0,6355,2599,18.2,39228.0,3745.0,0
1,8750,3503,4.7,65148.0,2584.0,1
0,2315,910,9.4,58636.0,630.0,0
0,4829,2028,18.9,47593.0,1978.0,0
0,4594,1843,13.7,61250.0,1787.0,0
0,5941,2254,16.9,57789.0,2337.0,0
1,5822,2220,24.7,45000.0,2822.0,1
1,7151,2601,35.2,35245.0,4332.0,1
0,3472,1330,16.9,61513.0,1276.0,0
0,3224,1313,3.0,107796.0,402.0,0
0,6668,2717,7.9,76289.0,1715.0,0
1,7319,3140,11.6,82031.0,1382.0,1
0,6623,2701,11.8,61042.0,2233.0,1
0,6559,2691,9.8,66353.0,2058.0,0
1,4246,1775,34.1,36473.0,2863.0,1
1,3631,1497,16.2,59290.0,1194.0,1
0,4401,1815,19.2,59722.0,1360.0,0
0,5536,2312,22.1,50203.0,2864.0,0
0,5974,2415,19.5,59844.0,2740.0,0
0,3949,1419,8.1,75375.0,1240.0,0
1,5551,1975,11.1,79730.0,1102.0,1
0,7165,2554,9.1,69933.0,2092.0,0
0,5943,2144,12.0,66445.0,2250.0,0
0,2495,948,24.0,54375.0,1193.0,0
1,3169,1237,24.8,32169.0,1629.0,0
1,4833,1613,26.6,46169.0,2038.0,0
1,4729,1844,13.0,69118.0,1479.0,0
0,4198,1590,3.9,68480.0,817.0,0
0,4327,1610,9.8,71315.0,1263.0,0
1,3682,1350,3.8,87348.0,634.0,1
0,2995,1104,9.2,68750.0,819.0,0
0,5883,2229,9.4,71025.0,1681.0,0
0,7364,2580,9.9,82109.0,1774.0,0
1,3253,991,9.1,63105.0,1602.0,1
1,3667,1204,14.9,69353.0,1094.0,1
1,7445,2389,8.9,64123.0,2749.0,1
1,4810,1823,13.1,55361.0,2496.0,0
1,4349,1499,13.6,61039.0,1422.0,1
1,3860,1316,9.5,71450.0,987.0,1
1,8311,2880,8.3,71285.0,1683.0,1
1,2037,822,10.6,51875.0,876.0,0
1,2084,814,15.1,60818.0,948.0,0
1,2438,1043,33.9,40000.0,1568.0,0
1,4112,1826,8.6,68733.0,1302.0,0
1,2840,1017,2.1,104336.0,289.0,0
1,5598,2071,5.9,66959.0,2102.0,0
1,7353,2609,24.4,47781.0,3391.0,1
0,6989,2366,4.2,85750.0,1439.0,0
0,6609,2343,14.5,79810.0,1473.0,0
0,4372,1686,6.3,76047.0,1027.0,0
0,8751,3179,2.3,77124.0,1965.0,0
0,4986,1765,5.6,78835.0,1214.0,0
0,8050,2663,8.8,86778.0,1848.0,0
1,6608,2228,11.1,84423.0,1799.0,1
0,4957,1646,4.4,95808.0,975.0,0
0,6313,2073,6.3,106356.0,1162.0,0
0,3749,1281,7.1,77660.0,1081.0,0
0,2439,921,7.0,68229.0,699.0,0
0,2722,985,3.7,67976.0,766.0,0
1,8542,3192,3.4,82530.0,2870.0,1
1,10129,4185,8.5,71461.0,3395.0,1
1,4623,1708,3.4,86125.0,766.0,1
1,7909,3050,7.0,82538.0,2068.0,1
0,6500,2366,10.3,88684.0,1842.0,0
1,7490,2540,8.8,104660.0,1641.0,1
0,2823,1111,13.0,73088.0,865.0,0
0,5123,1780,2.2,99688.0,535.0,0
1,3981,1378,11.2,92452.0,1282.0,1
1,5128,1891,3.2,129375.0,574.0,1
1,5707,2355,5.7,89406.0,1144.0,1
1,4455,1667,18.3,104559.0,1465.0,0
1,6514,2823,32.7,49136.0,3787.0,0
1,7429,3115,28.3,83239.0,5156.0,1
1,2966,29,35.7,,9.0,1
1,5673,2754,29.1,37708.0,3356.0,0
1,4691,2189,16.4,53047.0,1971.0,1
1,4453,1429,26.3,45195.0,1801.0,1
1,4024,1664,35.2,35795.0,2592.0,0
1,4740,1941,13.1,75677.0,1807.0,0
1,8642,3358,34.4,47324.0,5725.0,0
1,5002,1729,10.5,70815.0,1164.0,0
1,7358,2538,8.2,70603.0,2589.0,1
0,4300,1681,21.7,40982.0,1971.0,0
1,6846,2737,28.3,50365.0,2863.0,1
0,5832,2225,24.0,41775.0,3474.0,0
0,2477,944,17.0,40573.0,1247.0,0
0,2773,1084,12.0,48462.0,966.0,0
1,8037,3086,15.8,54131.0,3960.0,1
0,2174,857,21.0,55972.0,1128.0,0
0,3901,1576,15.8,77950.0,1132.0,0
0,3961,1476,16.3,55694.0,2092.0,0
0,6772,2642,13.4,58822.0,2055.0,0
1,7914,2958,12.7,65588.0,2953.0,1
1,5261,1958,6.7,68342.0,1520.0,1
1,5315,2109,11.0,54065.0,2116.0,1
0,7178,2746,21.2,44671.0,3177.0,0
0,4953,2172,17.7,34671.0,3186.0,0
1,3803,1540,22.1,48867.0,1946.0,1
0,8766,3416,12.4,56989.0,3966.0,0
0,7709,3114,11.7,58814.0,2899.0,1
1,2971,980,41.5,31190.0,1754.0,0
1,6678,2717,15.2,55840.0,2836.0,1
0,3397,1381,15.5,45774.0,1576.0,0
0,4320,1732,15.9,55341.0,2046.0,0
0,5744,2226,10.1,48777.0,2465.0,0
0,1941,841,26.7,45313.0,1244.0,0
0,3205,1334,12.7,44018.0,1632.0,0
0,1,1,0.0,,0.0,0
1,5394,3054,16.4,120877.0,1293.0,1
1,1033,356,45.3,28281.0,589.0,0
1,1060,380,32.3,26806.0,603.0,0
1,1727,658,43.9,31288.0,1245.0,1
1,2152,885,35.7,24148.0,1502.0,0
1,4861,1991,41.3,20474.0,2649.0,1
1,2684,992,63.2,13875.0,1811.0,0
1,2884,1148,43.6,28443.0,1901.0,0
1,3666,1217,44.3,18682.0,2140.0,0
1,3733,1457,20.0,43158.0,2910.0,0
1,3817,1299,52.7,18245.0,2523.0,0
1,1648,631,39.8,29236.0,1320.0,0
1,1745,724,25.6,43047.0,951.0,0
1,3158,997,19.3,109630.0,509.0,1
1,3848,1666,5.2,60056.0,1150.0,1
1,1601,576,28.4,34861.0,892.0,0
1,1969,677,40.2,23073.0,1471.0,0
1,1192,553,45.1,,938.0,0
1,1839,688,37.1,26348.0,1474.0,0
1,2877,1227,28.9,76417.0,1499.0,0
1,2511,1221,12.1,121143.0,755.0,0
1,2018,710,29.7,51786.0,902.0,0
1,3762,1492,51.2,20125.0,2081.0,0
1,4637,2282,11.7,115021.0,1132.0,0
1,2938,1309,23.7,48750.0,1745.0,0
1,3410,1709,13.9,103750.0,854.0,0
1,3856,2198,18.7,67348.0,1407.0,0
1,2141,1103,9.9,105917.0,453.0,0
1,2099,1186,23.4,65954.0,1176.0,0
1,2996,1470,16.1,112426.0,957.0,0
1,2039,1024,28.2,48393.0,995.0,0
1,1345,859,41.6,28021.0,821.0,0
1,1048,800,56.8,49375.0,531.0,0
1,1184,791,40.0,60801.0,796.0,0
1,2348,1622,10.6,128182.0,514.0,0
1,1353,880,7.1,114150.0,510.0,0
1,956,287,62.0,22083.0,766.0,0
1,1498,634,28.4,37500.0,844.0,0
1,1074,383,60.0,20682.0,844.0,0
1,3945,1483,39.7,23333.0,1892.0,0
1,2731,1025,39.4,33309.0,1360.0,0
1,3802,1529,32.9,29831.0,2298.0,0
1,2633,955,30.4,45438.0,1526.0,0
1,1235,448,47.1,28750.0,576.0,0
1,2730,1016,53.3,25313.0,1979.0,0
1,2030,794,32.1,28417.0,1338.0,0
1,2242,789,28.6,33500.0,994.0,0
1,2405,1112,15.9,69750.0,1100.0,0
1,1585,677,18.4,45000.0,584.0,0
1,2747,1064,43.4,31083.0,1916.0,0
1,2286,1172,31.4,38958.0,1166.0,0
1,3559,1357,50.6,26083.0,2827.0,0
1,2538,984,34.1,27037.0,1519.0,0
1,3011,1116,41.2,35253.0,1907.0,0
1,3324,1323,25.3,27331.0,2240.0,1
1,2549,1067,9.6,105893.0,398.0,0
1,2322,1294,13.2,114722.0,483.0,0
1,4127,1488,34.8,108750.0,1423.0,0
1,3094,1458,33.9,75600.0,1501.0,0
1,1581,600,30.3,33917.0,932.0,1
1,2802,1161,55.8,20256.0,1842.0,1
1,5903,2261,47.5,24566.0,3528.0,1
1,1681,650,41.0,27679.0,1257.0,1
1,5528,2091,28.7,27958.0,3455.0,1
1,5174,2085,20.2,31661.0,3081.0,0
1,2725,951,36.4,30250.0,1922.0,0
1,4393,1893,30.6,38594.0,3021.0,0
1,4840,1587,50.6,20809.0,3868.0,0
1,4116,1827,3.7,221417.0,358.0,0
1,5886,2388,11.8,120724.0,1308.0,0
1,4768,1961,23.3,44113.0,2444.0,0
1,6854,2202,38.2,31815.0,5101.0,1
1,4078,1333,52.9,27854.0,3613.0,1
1,2567,854,53.7,23922.0,2686.0,0
1,7200,3174,10.9,85450.0,1637.0,1
1,4495,2125,8.4,83875.0,1237.0,0
1,3128,1605,12.6,66071.0,926.0,0
1,6346,2984,6.9,75117.0,795.0,1
1,4830,1990,6.5,119048.0,807.0,1
1,2908,1006,38.3,35515.0,1666.0,0
1,3110,1229,24.6,44286.0,1958.0,0
1,3783,1372,47.9,28061.0,2286.0,1
1,2851,1034,49.4,33750.0,1393.0,0
1,7653,2453,36.2,33469.0,4417.0,1
1,7191,2358,49.9,25100.0,5059.0,0
1,5399,1895,54.6,23940.0,4062.0,1
1,5706,1852,33.6,40283.0,3153.0,0
1,6810,2314,38.4,35625.0,5256.0,1
1,1478,467,60.6,25179.0,1118.0,1
1,2413,778,42.6,27404.0,849.0,0
1,7051,2211,35.9,28526.0,4375.0,0
1,4026,1386,33.3,30979.0,2241.0,1
1,4452,1519,55.7,22373.0,3626.0,0
1,4831,1513,23.6,48425.0,2364.0,0
1,3206,1187,37.6,38095.0,2360.0,0
